kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,sparse,-,262144,2304,36,softmax,0,float32,backward_raw,14.169327392578126,11.15845458984375,0.7875077116002368,554.136189422282,703.6581118631362
topk,sparse,-,4096,256,8,sigmoid,0,float32,forward,0.022340800762176514,0.10422944068908692,4.665429936851223,610.1611193399308,130.78347067660366
topk,sparse,-,4096,256,8,sigmoid,0,float32,backward_raw,0.00594048023223877,0.07977439880371094,13.42894777610372,2294.677781439691,170.87547138451
topk,sparse,-,4096,384,6,sigmoid,0,float32,forward,0.021188158988952637,0.13952320098876952,6.584961018157169,965.0310822502819,146.55076614566659
topk,sparse,-,4096,384,6,sigmoid,0,float32,backward_raw,0.007300480008125305,0.07990496158599854,10.945165454472273,2800.806519193614,255.8943974710939
topk,sparse,-,4096,512,10,sigmoid,0,float32,forward,0.05477344036102295,0.1751840019226074,3.198338478794354,497.74079956095784,155.62480421039936
topk,sparse,-,4096,512,10,sigmoid,0,float32,backward_raw,0.00906336009502411,0.08032511711120606,8.862620073465413,3008.0429017674905,339.4078587181615
topk,sparse,-,4096,512,22,sigmoid,0,float32,forward,0.062480320930480955,0.1745759963989258,2.7940957056409594,436.34500581926085,156.16680736394613
topk,sparse,-,4096,512,22,sigmoid,0,float32,backward_raw,0.00941439986228943,0.0804751968383789,8.54809632218114,2895.880395860951,338.7748905386733
topk,sparse,-,4096,896,16,sigmoid,0,float32,forward,0.09282143592834473,0.19989055633544922,2.1534956266972483,513.999891542626,238.68165097271742
topk,sparse,-,4096,896,16,sigmoid,0,float32,backward_raw,0.020282559394836426,0.09562111854553222,4.714450315864754,2352.2774947300863,498.95053232703685
topk,sparse,-,4096,2304,16,sigmoid,0,float32,forward,0.2269148826599121,0.32371776580810546,1.4266043814026792,540.658199946591,378.98257358147185
topk,sparse,-,4096,2304,16,sigmoid,0,float32,backward_raw,0.22657951354980468,0.23366783142089845,1.0312840192833042,541.4584490800968,525.0332972835029
topk,sparse,-,4096,2304,36,sigmoid,0,float32,forward,0.21329151153564452,0.3167705535888672,1.485153118885041,575.1911602890843,387.29418063027833
topk,sparse,-,4096,2304,36,sigmoid,0,float32,backward_raw,0.23152128219604493,0.23434112548828126,1.0121796288681943,529.9011427213658,523.5248048944574
topk,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.07208640098571778,0.2872438430786133,3.984716106655455,756.3972018911451,189.82461526626096
topk,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.01702239990234375,0.10987680435180663,6.454836273507951,3203.1882879506625,496.2462488935997
topk,sparse,-,16384,384,6,sigmoid,0,float32,forward,0.0686188793182373,0.4228543853759766,6.162362160053402,1191.9303960165726,193.4210234742587
topk,sparse,-,16384,384,6,sigmoid,0,float32,backward_raw,0.023733439445495604,0.15503711700439454,6.532433588500347,3446.147288842402,527.5441751002224
topk,sparse,-,16384,512,10,sigmoid,0,float32,forward,0.1827462387084961,0.44478687286376956,2.433904391177441,596.7395267376852,245.17788328119272
topk,sparse,-,16384,512,10,sigmoid,0,float32,backward_raw,0.043795199394226075,0.20403680801391602,4.658885239390326,2490.0424135156995,534.471721360012
topk,sparse,-,16384,512,22,sigmoid,0,float32,forward,0.22919296264648437,0.45032127380371095,1.9648128310916029,475.80825667935386,242.1646729653156
topk,sparse,-,16384,512,22,sigmoid,0,float32,backward_raw,0.04486112117767334,0.2038198471069336,4.5433516095084014,2430.8778099436663,535.0406525562065
topk,sparse,-,16384,896,16,sigmoid,0,float32,forward,0.36931102752685546,0.5834659194946289,1.5798767867883408,516.7482630507764,327.0813694916362
topk,sparse,-,16384,896,16,sigmoid,0,float32,backward_raw,0.10943360328674316,0.36531265258789064,3.3382127757475093,1743.8960819004535,522.4041123352156
topk,sparse,-,16384,2304,16,sigmoid,0,float32,forward,0.8287606048583984,1.1057820892333985,1.3342599572796197,592.1294582816789,443.7886748013879
topk,sparse,-,16384,2304,16,sigmoid,0,float32,backward_raw,0.8927120208740235,0.9343574523925782,1.04665046570985,549.7109443194679,525.2096686802196
topk,sparse,-,16384,2304,36,sigmoid,0,float32,forward,0.80633056640625,1.1912489318847657,1.4773704253753712,608.6009738997737,411.948800007378
topk,sparse,-,16384,2304,36,sigmoid,0,float32,backward_raw,0.9136745452880859,0.9345833587646485,1.0228843121266664,537.0988723837867,525.0827156270594
topk,sparse,-,65536,256,8,sigmoid,0,float32,forward,0.26301376342773436,1.0781350708007813,4.099158373881106,829.2486490347726,202.29729456625884
topk,sparse,-,65536,256,8,sigmoid,0,float32,backward_raw,0.07482495784759521,0.432308464050293,5.77759716124166,2914.853736960837,504.5096872649403
topk,sparse,-,65536,384,6,sigmoid,0,float32,forward,0.24743616104125976,1.6554905700683593,6.69057652326051,1322.182297944103,197.61858987000505
topk,sparse,-,65536,384,6,sigmoid,0,float32,backward_raw,0.10297887802124023,0.6468780517578125,6.281657599963253,3176.9205325049425,505.74557462723317
topk,sparse,-,65536,512,10,sigmoid,0,float32,forward,0.6653449249267578,2.0817161560058595,3.128777387510723,655.6112471257196,209.54231187643822
topk,sparse,-,65536,512,10,sigmoid,0,float32,backward_raw,0.15376928329467773,0.8425449371337891,5.4792798605893696,2836.7669189435446,517.7262324831155
topk,sparse,-,65536,512,22,sigmoid,0,float32,forward,0.8612371063232422,2.121057891845703,2.4628036533409894,506.4895750512184,205.65568609747876
topk,sparse,-,65536,512,22,sigmoid,0,float32,backward_raw,0.1562332820892334,0.8428752136230468,5.3949786009208625,2792.0274743435134,517.5233640161141
topk,sparse,-,65536,896,16,sigmoid,0,float32,forward,1.4257878112792968,2.6589404296875,1.8648921029151944,535.3975689517697,287.0930538634581
topk,sparse,-,65536,896,16,sigmoid,0,float32,backward_raw,0.4260140609741211,1.4337210083007812,3.365431190281475,1791.8735504985402,532.4350578532177
topk,sparse,-,65536,2304,16,sigmoid,0,float32,forward,3.4411163330078125,4.416266784667969,1.2833820066779889,570.4353128579752,444.4781911307427
topk,sparse,-,65536,2304,16,sigmoid,0,float32,backward_raw,3.537924499511719,3.5811233520507812,1.0122102245384332,554.8265013204525,548.1336661793283
topk,sparse,-,65536,2304,36,sigmoid,0,float32,forward,3.3741253662109374,4.8379208374023435,1.433829603917537,581.7609184463494,405.7392293037128
topk,sparse,-,65536,2304,36,sigmoid,0,float32,backward_raw,3.6205438232421874,3.5811370849609374,0.989115795801648,542.1655883292686,548.1315642016009
