kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
aux_loss,sparse,-,4096,2304,36,softmax,0,float32,forward,0.16254720687866211,0.27643552780151365,1.7006476648218671,754.7554606187754,443.8047199493445
aux_loss,sparse,-,4096,2304,36,softmax,0,float32,backward_raw,0.024889600276947022,0.07450560092926026,2.993443048511632,4549.940808205332,1519.9690571923877
aux_loss,sparse,-,16384,256,8,softmax,0,float32,forward,0.03539583921432495,0.23913631439208985,6.756057200511569,1540.4621901981336,228.0120112188348
aux_loss,sparse,-,16384,256,8,softmax,0,float32,backward_raw,0.008423680067062378,0.03098144054412842,3.677898530984059,5975.0189465056865,1624.5741681478662
aux_loss,sparse,-,16384,384,6,softmax,0,float32,forward,0.03642047882080078,0.35880191802978517,9.851652961379056,2245.685137815596,227.95008579973774
aux_loss,sparse,-,16384,384,6,softmax,0,float32,backward_raw,0.010513919591903686,0.05056608200073242,4.809441574926174,7180.7161297046,1493.0457139017904
aux_loss,sparse,-,16384,512,10,softmax,0,float32,forward,0.1116262435913086,0.38251968383789064,3.426789897529744,976.9378641752571,285.08834605806976
aux_loss,sparse,-,16384,512,10,softmax,0,float32,backward_raw,0.01625408053398132,0.06712800025939941,4.129916799603606,6193.109218915826,1499.572393204204
aux_loss,sparse,-,16384,512,22,softmax,0,float32,forward,0.11175583839416504,0.38592063903808593,3.4532481218290916,975.8049831398677,282.5759831653829
aux_loss,sparse,-,16384,512,22,softmax,0,float32,backward_raw,0.016191999912261962,0.06709983825683594,4.144011772506386,6216.853788627381,1500.2017682172984
aux_loss,sparse,-,16384,896,16,softmax,0,float32,forward,0.18820608139038086,0.4905718231201172,2.606567330322144,1013.9992851992603,389.0171082110282
aux_loss,sparse,-,16384,896,16,softmax,0,float32,backward_raw,0.03159775972366333,0.11823072433471679,3.7417438884496197,5575.1030940359515,1489.9745306582113
aux_loss,sparse,-,16384,2304,16,softmax,0,float32,forward,0.5222380828857421,0.9993417358398438,1.9135749930716652,939.6740377268984,491.05681310066467
aux_loss,sparse,-,16384,2304,16,softmax,0,float32,backward_raw,0.07750112056732178,0.31259103775024416,4.033374426873095,5844.881063448782,1449.1293008916286
aux_loss,sparse,-,16384,2304,36,softmax,0,float32,forward,0.531558723449707,1.0732745361328124,2.0191081225560197,923.1972806602436,457.23023465011573
aux_loss,sparse,-,16384,2304,36,softmax,0,float32,backward_raw,0.07751711845397949,0.31259584426879883,4.032604029965088,5843.6748041521805,1449.1070188715678
aux_loss,sparse,-,65536,256,8,softmax,0,float32,forward,0.128405122756958,0.9304528045654297,7.246228067758382,1698.5600209488637,234.40609446264813
aux_loss,sparse,-,65536,256,8,softmax,0,float32,backward_raw,0.03493887901306152,0.1443062400817871,4.130248140698497,5762.251042019298,1395.1343468300192
aux_loss,sparse,-,65536,384,6,softmax,0,float32,forward,0.1326480007171631,1.4395631408691407,10.85250537577743,2466.3448392077416,227.2604116568855
