kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,dense,int16,4096,896,16,sigmoid,0,float32,forward,0.06255680084228515,0.2018671989440918,3.2269424942785765,706.0985121563715,236.34452872758985
topk,dense,int16,4096,2304,16,sigmoid,0,float32,forward,0.18002559661865233,0.29861888885498045,1.6587579458911275,629.78422029711,410.83600729483413
topk,dense,int16,4096,2304,36,sigmoid,0,float32,forward,0.18704639434814452,0.31772064208984374,1.698619442503012,607.0211638972785,386.1360445233775
topk,dense,int16,16384,256,8,sigmoid,0,float32,forward,0.03774751901626587,0.2860355186462402,7.577597842204781,1340.320988465454,190.62650770807238
topk,dense,int16,16384,384,6,sigmoid,0,float32,forward,0.039117119312286376,0.424060173034668,10.84078225825474,1935.062738022866,192.87104331137823
topk,dense,int16,16384,512,10,sigmoid,0,float32,forward,0.1077996826171875,0.44952800750732425,4.170030899846562,936.8392702846239,242.59201246370216
topk,dense,int16,16384,512,22,sigmoid,0,float32,forward,0.11055232048034667,0.452086067199707,4.089340370563059,917.0697779973191,241.2193427580833
topk,dense,int16,16384,896,16,sigmoid,0,float32,forward,0.1923788833618164,0.5854064178466797,3.0429868788960435,918.4222972523431,325.9971639907473
topk,dense,int16,16384,2304,16,sigmoid,0,float32,forward,0.5783107376098633,1.1083049774169922,1.9164523591548297,784.1962642338897,442.7784571929833
topk,dense,int16,16384,2304,36,sigmoid,0,float32,forward,0.5877836990356445,1.192783660888672,2.029290133165702,772.6728059065457,411.4187543736001
topk,dense,int16,65536,256,8,sigmoid,0,float32,forward,0.1392076778411865,1.082015380859375,7.772670283989508,1453.7644125554439,201.57181853253715
topk,dense,int16,65536,384,6,sigmoid,0,float32,forward,0.14710495948791505,1.6513127136230468,11.225404767938535,2058.2332577636425,198.11856912444352
topk,dense,int16,65536,512,10,sigmoid,0,float32,forward,0.4282028961181641,2.0835385131835937,4.865773987218979,943.3936754330703,209.35903667721786
topk,dense,int16,65536,512,22,sigmoid,0,float32,forward,0.43494720458984376,2.1226121520996095,4.88016046476546,932.3815941808896,205.50509690077837
