kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps,checkpoint,shape
aux_loss,sparse,-,65536,256,8,softmax,0,float32,forward,0.128405122756958,0.9304528045654296,7.246228067758382,1698.5600209488637,234.40609446264813,trace-back-3129,256/8
aux_loss,sparse,-,65536,256,8,softmax,0,float32,backward_raw,0.0349388790130615,0.1443062400817871,4.130248140698497,5762.251042019298,1395.1343468300192,trace-back-3129,256/8
aux_loss,sparse,-,65536,384,6,softmax,0,float32,forward,0.1326480007171631,1.4395631408691407,10.85250537577743,2466.3448392077416,227.2604116568855,trace-back-3129,384/6
aux_loss,sparse,-,65536,384,6,softmax,0,float32,backward_raw,0.0497868776321411,0.2174985694885254,4.368592284407769,6065.652283545559,1388.468387218207,trace-back-3129,384/6
aux_loss,sparse,-,65536,512,10,softmax,0,float32,forward,0.4474729537963867,1.8896665954589844,4.222973879039934,974.8245392245252,230.838401360452,trace-back-3129,512/10
aux_loss,sparse,-,65536,512,10,softmax,0,float32,backward_raw,0.0659299182891845,0.2839356803894043,4.306628731799632,6107.290808914183,1418.114072341244,trace-back-3129,512/10
aux_loss,sparse,-,65536,512,22,softmax,0,float32,forward,0.4390768051147461,1.9053584289550785,4.339465001930907,993.465404955754,228.9373009146744,trace-back-3129,512/22
aux_loss,sparse,-,65536,512,22,softmax,0,float32,backward_raw,0.0657814407348632,0.2836144065856933,4.311465413608394,6121.075785234349,1419.7204889813645,trace-back-3129,512/22
aux_loss,sparse,-,65536,896,16,softmax,0,float32,forward,0.7348928070068359,2.3406271362304687,3.184991217649374,1038.7410527381842,326.13623767063586,trace-back-3129,896/16
aux_loss,sparse,-,65536,896,16,softmax,0,float32,backward_raw,0.111309118270874,0.4823164749145507,4.333126363833189,6330.506277888486,1460.9558425820671,trace-back-3129,896/16
aux_loss,sparse,-,65536,2304,16,softmax,0,float32,forward,2.020333404541016,4.072272338867188,2.015643719850455,971.589277090602,482.02431189708767,trace-back-3129,2304/16
aux_loss,sparse,-,65536,2304,16,softmax,0,float32,backward_raw,0.2795088005065917,1.1968307495117188,4.281907214880317,6482.584178802156,1513.947839942475,trace-back-3129,2304/16
aux_loss,sparse,-,65536,2304,36,softmax,0,float32,forward,2.066892547607422,4.414224243164062,2.135681532295352,949.7031058882276,444.6838592397817,trace-back-3129,2304/36
aux_loss,sparse,-,65536,2304,36,softmax,0,float32,backward_raw,0.2796518325805664,1.196746597290039,4.279416252154406,6479.268565057548,1514.054296960633,trace-back-3129,2304/36
aux_loss,sparse,-,262144,256,8,softmax,0,float32,forward,0.4985651016235352,3.635567626953125,7.292061989726529,1749.8521841160832,239.96671813560752,trace-back-3129,256/8
aux_loss,sparse,-,262144,256,8,softmax,0,float32,backward_raw,0.1259337615966796,0.5649420928955078,4.486025714889809,6394.682075638344,1425.4671020750975,trace-back-3129,256/8
aux_loss,sparse,-,262144,384,6,softmax,0,float32,forward,0.5108111953735351,5.608880615234375,10.98034002785086,2561.8523240138816,233.3126585803284,trace-back-3129,384/6
aux_loss,sparse,-,262144,384,6,softmax,0,float32,backward_raw,0.2030672073364257,0.8247014617919922,4.061224225266917,5948.570268161257,1464.7234277664877,trace-back-3129,384/6
aux_loss,sparse,-,262144,512,10,softmax,0,float32,forward,1.752019805908203,6.541484375,3.733681750023972,995.8965407331816,266.7331088748492,trace-back-3129,512/10
aux_loss,sparse,-,262144,512,10,softmax,0,float32,backward_raw,0.2470531272888183,1.085384292602539,4.393323430120625,6519.297098866947,1483.9101201087644,trace-back-3129,512/10
aux_loss,sparse,-,262144,512,22,softmax,0,float32,forward,1.7326470947265624,6.628292236328125,3.825529305131908,1007.031650767498,263.23982132788154,trace-back-3129,512/22
aux_loss,sparse,-,262144,512,22,softmax,0,float32,backward_raw,0.2472208023071289,1.086258544921875,4.393880024595937,6514.875451294319,1482.7158262914631,trace-back-3129,512/22
aux_loss,sparse,-,262144,896,16,softmax,0,float32,forward,2.892282104492188,8.341838989257813,2.8841719748919274,1055.7245806892372,366.040787400965,trace-back-3129,896/16
aux_loss,sparse,-,262144,896,16,softmax,0,float32,backward_raw,0.4286441421508789,1.8673820495605469,4.356485639090444,6575.553030671973,1509.3709874009432,trace-back-3129,896/16
aux_loss,sparse,-,262144,2304,16,softmax,0,float32,forward,7.986204833984375,15.252894287109376,1.9099052183338,983.1624972337096,514.7703078645022,trace-back-3129,2304/16
aux_loss,sparse,-,262144,2304,16,softmax,0,float32,backward_raw,1.0937350463867188,4.7389437866210935,4.332807842517936,6626.611569176475,1529.4035207722334,trace-back-3129,2304/16
aux_loss,sparse,-,262144,2304,36,softmax,0,float32,forward,8.162169189453126,16.5528271484375,2.027993633092842,961.9669607125694,474.3441720009239,trace-back-3129,2304/36
aux_loss,sparse,-,262144,2304,36,softmax,0,float32,backward_raw,1.0938489532470703,4.739068298339844,4.332470478919423,6625.921513646987,1529.363338050853,trace-back-3129,2304/36
aux_loss,sparse,-,4096,256,8,sigmoid,0,float32,forward,0.0115615999698638,0.0879174423217773,7.604262606467983,1179.0312790211922,155.04873253829237,trace-back-3129,256/8
aux_loss,sparse,-,4096,256,8,sigmoid,0,float32,backward_raw,0.0043270400166511,0.0558505582809448,12.907335745919337,2907.972182272156,225.2960827482553,trace-back-3129,256/8
aux_loss,sparse,-,4096,384,6,sigmoid,0,float32,forward,0.0118288004398345,0.1262316799163818,10.67155376899291,1728.5972575158196,161.98177837405487,trace-back-3129,384/6
aux_loss,sparse,-,4096,384,6,sigmoid,0,float32,backward_raw,0.0050182402133941,0.0558451223373413,11.128427489039945,3761.1527542309545,337.977019478736,trace-back-3129,384/6
aux_loss,sparse,-,4096,512,10,sigmoid,0,float32,forward,0.0316831994056701,0.1530684757232666,4.83121902442317,860.486835654637,178.10967196987636,trace-back-3129,512/10
aux_loss,sparse,-,4096,512,10,sigmoid,0,float32,backward_raw,0.0065849602222442,0.0560291194915771,8.508649650199633,3821.712379520354,449.1561571618696,trace-back-3129,512/10
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,forward,0.0320323204994201,0.1529622364044189,4.775246813829419,851.108367265915,178.233377341052,trace-back-3129,512/22
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,backward_raw,0.0065580797195434,0.055959038734436,8.53283905160147,3837.376957313341,449.7186615272122,trace-back-3129,512/22
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,forward,0.0609376001358032,0.1772435188293457,2.9086068114652943,782.9354601046782,269.17885807681654,trace-back-3129,896/16
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,backward_raw,0.0089689600467681,0.0599558401107788,6.684815162308909,4910.289684685253,734.5438228974543,trace-back-3129,896/16
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,forward,0.1677312088012695,0.2646067237854004,1.5775640423536827,731.4285330487131,463.6442726961764,trace-back-3129,2304/16
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,backward_raw,0.0318048000335693,0.1377292823791504,4.330455850493632,3560.6640469511167,822.2376973420093,trace-back-3129,2304/16
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,forward,0.1664739227294921,0.285126724243164,1.712741068200056,736.9526108863995,430.2767210812978,trace-back-3129,2304/36
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,backward_raw,0.0318153595924377,0.1377769565582275,4.3305170308675685,3559.4822579631536,821.9531830937179,trace-back-3129,2304/36
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.0331123208999633,0.2711487960815429,8.188758405087903,1646.6967738301996,201.0923625255645,trace-back-3129,256/8
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.0104473602771759,0.0648579216003418,6.208067863997698,4817.642606808376,776.0293077250681,trace-back-3129,256/8
aux_loss,sparse,-,16384,384,6,sigmoid,0,float32,forward,0.0337462401390075,0.4251875305175781,12.599552683977384,2423.645646540027,192.3596581029525,trace-back-3129,384/6
aux_loss,sparse,-,16384,384,6,sigmoid,0,float32,backward_raw,0.0131369602680206,0.0912620830535888,6.946971079432175,5746.951384467827,827.2600128540577,trace-back-3129,384/6
aux_loss,sparse,-,16384,512,10,sigmoid,0,float32,forward,0.1077625560760498,0.4108684921264648,3.812720364915141,1011.9647117783684,265.41802569381235,trace-back-3129,512/10
aux_loss,sparse,-,16384,512,10,sigmoid,0,float32,backward_raw,0.018626559972763,0.1220374393463134,6.551796978334398,5404.288078270827,824.8558519352516,trace-back-3129,512/10
aux_loss,sparse,-,16384,512,22,sigmoid,0,float32,forward,0.1089212799072265,0.413240966796875,3.7939415250064266,1001.1992522754476,263.89422337597887,trace-back-3129,512/22
aux_loss,sparse,-,16384,512,22,sigmoid,0,float32,backward_raw,0.0190425598621368,0.1230998420715332,6.4644587157789655,5286.227100178545,817.7370036064274,trace-back-3129,512/22
aux_loss,sparse,-,16384,896,16,sigmoid,0,float32,forward,0.1891084861755371,0.5362675094604492,2.835766497346221,1009.1605927343464,355.8687196843405,trace-back-3129,896/16
aux_loss,sparse,-,16384,896,16,sigmoid,0,float32,backward_raw,0.0352492809295654,0.2206886482238769,6.260798586639359,4997.570541992097,798.2321221220867,trace-back-3129,896/16
aux_loss,sparse,-,16384,2304,16,sigmoid,0,float32,forward,0.5399798583984375,1.0406297302246097,1.9271639748028435,908.7997642273168,471.573657514167,trace-back-3129,2304/16
aux_loss,sparse,-,16384,2304,16,sigmoid,0,float32,backward_raw,0.0938326358795166,0.566165771484375,6.033783088128801,4827.5829380051055,800.0922253077276,trace-back-3129,2304/16
aux_loss,sparse,-,16384,2304,36,sigmoid,0,float32,forward,0.542852783203125,1.1147090911865234,2.0534279747248174,903.9901483131514,440.2346512466776,trace-back-3129,2304/36
aux_loss,sparse,-,16384,2304,36,sigmoid,0,float32,backward_raw,0.0937324810028076,0.5662073516845703,6.040673901159304,4832.741298999986,800.0334694565292,trace-back-3129,2304/36
aux_loss,sparse,-,65536,256,8,sigmoid,0,float32,forward,0.1220528030395507,1.0471542358398438,8.579518124631003,1786.9627126000887,208.2824101122748,trace-back-3129,256/8
aux_loss,sparse,-,65536,256,8,sigmoid,0,float32,backward_raw,0.0379609608650207,0.2671311950683593,7.036997720321359,5303.516755433687,753.6618549865739,trace-back-3129,256/8
aux_loss,sparse,-,65536,384,6,sigmoid,0,float32,forward,0.1229171180725097,1.7088630676269532,13.90256373094333,2661.596017952587,191.4464173272299,trace-back-3129,384/6
aux_loss,sparse,-,65536,384,6,sigmoid,0,float32,backward_raw,0.0510486412048339,0.3959519958496094,7.75636699634848,5915.728232378562,762.6931829248864,trace-back-3129,384/6
aux_loss,sparse,-,65536,512,10,sigmoid,0,float32,forward,0.4269116973876953,2.0153660583496094,4.720803085700826,1021.7748041789137,216.44088635551003,trace-back-3129,512/10
aux_loss,sparse,-,65536,512,10,sigmoid,0,float32,backward_raw,0.0692467212677001,0.5141126251220703,7.424360543144961,5814.761719091178,783.2003423459878,trace-back-3129,512/10
aux_loss,sparse,-,65536,512,22,sigmoid,0,float32,forward,0.4356275177001953,2.036634521484375,4.675174176866426,1001.331638329156,214.1806059940866,trace-back-3129,512/22
aux_loss,sparse,-,65536,512,22,sigmoid,0,float32,backward_raw,0.0691500806808471,0.5135919952392578,7.427207462123899,5822.888130216235,783.994275090723,trace-back-3129,512/22
aux_loss,sparse,-,65536,896,16,sigmoid,0,float32,forward,0.7361644744873047,2.550099182128906,3.464034560897414,1036.9467075026105,299.3465247742714,trace-back-3129,896/16
aux_loss,sparse,-,65536,896,16,sigmoid,0,float32,backward_raw,0.1232073593139648,0.868814697265625,7.051646120031321,5719.163822060204,811.0395395217026,trace-back-3129,896/16
aux_loss,sparse,-,65536,2304,16,sigmoid,0,float32,forward,2.105307159423828,4.2148095703125,2.001992702796865,932.3742919000988,465.7231220660965,trace-back-3129,2304/16
aux_loss,sparse,-,65536,2304,16,sigmoid,0,float32,backward_raw,0.3221196746826172,2.151887969970703,6.680399053832855,5625.050161202646,842.0230761477181,trace-back-3129,2304/16
aux_loss,sparse,-,65536,2304,36,sigmoid,0,float32,forward,2.1333071899414064,4.556928405761719,2.13608636733038,920.1367160131842,430.7581987722459,trace-back-3129,2304/36
aux_loss,sparse,-,65536,2304,36,sigmoid,0,float32,backward_raw,0.3221791839599609,2.1515402221679687,6.67808576495542,5624.011165864707,842.1591701289344,trace-back-3129,2304/36
aux_loss,sparse,-,262144,256,8,sigmoid,0,float32,forward,0.4737500762939453,4.105261535644531,8.66545831033779,1841.5094279767395,212.511486643452,trace-back-3129,256/8
aux_loss,sparse,-,262144,256,8,sigmoid,0,float32,backward_raw,0.1372748756408691,1.0222291564941406,7.446585922746995,5866.378419506257,787.7943638018467,trace-back-3129,256/8
aux_loss,sparse,-,262144,384,6,sigmoid,0,float32,forward,0.4749465560913086,6.664078979492188,14.03121865823366,2755.3054785145487,196.3696486832032,trace-back-3129,384/6
aux_loss,sparse,-,262144,384,6,sigmoid,0,float32,backward_raw,0.1891075134277343,1.4887898254394532,7.872716416465281,6387.686719076924,811.3701016484584,trace-back-3129,384/6
