kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,128,8,8,pre-softmax,0,float32,forward,0.01860703945159912,0.05981472015380859,3.21462854471822,0.7154281601125934,0.22255391257819637
topk,128,8,8,pre-softmax,0,float32,backward_raw,0.005633599758148193,0.04146495819091797,7.360295365488978,2.362965168185067,0.32104216622400245
topk,128,256,8,pre-softmax,0,float32,forward,0.018747199773788453,0.06051743984222412,3.2280788903117714,22.72254017347129,7.0390287677500725
topk,128,256,8,pre-softmax,0,float32,backward_raw,0.005363199710845947,0.04109536170959473,7.662470898946383,79.42721191950704,10.365744022653134
topk,128,256,22,pre-softmax,0,float32,forward,0.01875200033187866,0.0604201602935791,3.2220648050471707,22.7167231474405,7.050361964121927
topk,128,256,22,pre-softmax,0,float32,backward_raw,0.0055049598217010495,0.041439361572265625,7.527641057234953,77.38185450886172,10.279695049286206
topk,128,256,36,pre-softmax,0,float32,forward,0.01857216000556946,0.057747840881347656,3.1093766618438625,22.936696640146057,7.3766221125955775
topk,128,256,36,pre-softmax,0,float32,backward_raw,0.0055129599571228025,0.04120096206665039,7.4734738483667575,77.2695617804414,10.339176044260565
topk,128,512,8,pre-softmax,0,float32,forward,0.030856640338897706,0.060892162322998045,1.9733892495819685,27.610523720108763,13.991422992680038
topk,128,512,8,pre-softmax,0,float32,backward_raw,0.005422719717025757,0.041664319038391115,7.683288315193079,157.11083081153342,20.448384124914266
topk,128,512,22,pre-softmax,0,float32,forward,0.020664639472961426,0.06132768154144287,2.967759569272276,41.228302149415896,13.892062745340748
topk,128,512,22,pre-softmax,0,float32,backward_raw,0.005660160183906555,0.041216959953308104,7.281942315077874,150.52012174891928,20.67032602513957
topk,128,512,36,pre-softmax,0,float32,forward,0.02266848087310791,0.05757887840270996,2.5400413342658963,37.58381537647312,14.796536918299923
topk,128,512,36,pre-softmax,0,float32,backward_raw,0.005586240291595459,0.04131296157836914,7.395485947950504,152.51187838836657,20.62229303953067
topk,128,2304,8,pre-softmax,0,float32,forward,0.11471360206604003,0.061572480201721194,0.536749601553565,33.42111075714342,62.26573929521241
