kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
aux_loss,128,8,8,softmax,0,float32,backward,0.49471423760056493,0.4077353595942259,0.8241835965178623,258735.22585648307
aux_loss,128,256,8,softmax,0,float32,backward,0.44579039864242076,0.27870175905525685,0.6251856475688932,287130.4550071117
aux_loss,128,256,32,softmax,0,float32,backward,0.44855808332562447,0.3678656020760536,0.8201069510300336,285358.80805224547
aux_loss,128,256,36,softmax,0,float32,backward,0.49100063905119895,0.39299583904445173,0.800397815782623,260692.1250598471
aux_loss,128,512,8,softmax,0,float32,backward,0.4177116799354553,0.33121728129684924,0.792932774463067,306431.4601396315
aux_loss,128,512,32,softmax,0,float32,backward,0.40370783805847166,0.2331407993286848,0.5774988180807069,317060.97314231715
aux_loss,128,512,36,softmax,0,float32,backward,0.4780803183466196,0.3754198421537876,0.7852652111932357,267737.4388526845
aux_loss,128,2304,8,softmax,0,float32,backward,0.4901548808813095,0.39512032009661197,0.8061132011705703,261141.9471532205
aux_loss,128,2304,32,softmax,0,float32,backward,0.4887363202869892,0.38647295884788035,0.790759644425323,261899.9134847141
aux_loss,128,2304,36,softmax,0,float32,backward,0.4971036779880524,0.36005567960441115,0.7243070118927282,257491.55692844506
aux_loss,8192,8,8,softmax,0,float32,backward,0.4204655994474888,0.38160320080816745,0.9075729413050952,19483163.45205093
aux_loss,8192,256,8,softmax,0,float32,backward,0.4855670402944088,0.227958719804883,0.46946909672177745,16870996.83502618
aux_loss,8192,256,32,softmax,0,float32,backward,0.4174444796144962,0.35223167940974237,0.8437809016782857,19624166.565971095
aux_loss,8192,256,36,softmax,0,float32,backward,0.46254272036254407,0.3574860803037882,0.7728714874673376,17710796.5153555
aux_loss,8192,512,8,softmax,0,float32,backward,0.4670409601926804,0.3800345595926046,0.8137071306033185,17540217.450350273
aux_loss,8192,512,32,softmax,0,float32,backward,0.4986358405649662,0.3709916786104441,0.7440132626449429,16428823.0679894
aux_loss,8192,512,36,softmax,0,float32,backward,0.4779644812643528,0.4047907195240259,0.84690544044871,17139348.887034066
aux_loss,8192,2304,8,softmax,0,float32,backward,0.48668160259723664,0.39766144096851347,0.817087473301526,16832360.122680575
aux_loss,8192,2304,32,softmax,0,float32,backward,0.5420553630590439,0.3949267214536667,0.7285726668673306,15112847.429032223
aux_loss,8192,2304,36,softmax,0,float32,backward,0.4930703994631767,0.4016451193392277,0.8145796620046813,16614260.375230236
aux_loss,32768,8,8,softmax,0,float32,backward,0.4848166388273239,0.39357120014727115,0.8117939208919118,67588439.37217037
aux_loss,32768,256,8,softmax,0,float32,backward,0.4494454403221607,0.3783871998637915,0.8418979611686905,72907625.84333268
aux_loss,32768,256,32,softmax,0,float32,backward,0.4661171194165945,0.38922399915754796,0.8350347647490652,70299928.14040679
aux_loss,32768,256,36,softmax,0,float32,backward,0.47054015889763834,0.37082687973976136,0.7880876323256212,69639114.49506773
aux_loss,32768,512,8,softmax,0,float32,backward,0.4952172768115997,0.40535167962312696,0.818532992695525,66168935.40341131
aux_loss,32768,512,32,softmax,0,float32,backward,0.5168633614480496,0.4061145590245724,0.7857290520395909,63397799.96824856
aux_loss,32768,512,36,softmax,0,float32,backward,0.47294304057955744,0.3936089605093002,0.8322544719697343,69285299.0496386
aux_loss,32768,2304,8,softmax,0,float32,backward,0.999847361445427,0.7259055995941162,0.7260164176907088,32773002.423718978
aux_loss,32768,2304,32,softmax,0,float32,backward,1.0161132836341857,0.728086079955101,0.7165402634547405,32248372.821978495
aux_loss,32768,2304,36,softmax,0,float32,backward,1.0126134419441224,0.726775039434433,0.717722093476355,32359831.148486953
aux_loss,131072,8,8,softmax,0,float32,backward,0.4745417596399784,0.3541084799915552,0.746211419328422,276207514.59142536
aux_loss,131072,256,8,softmax,0,float32,backward,0.5293222406506538,0.4454172793030739,0.8414860459208323,247622317.62429553
aux_loss,131072,256,32,softmax,0,float32,backward,0.5252828800678253,0.44571583896875383,0.8485253486867921,249526502.71616656
aux_loss,131072,256,36,softmax,0,float32,backward,0.51598464012146,0.44253632158041,0.8576540601600842,254023065.4330066
aux_loss,131072,512,8,softmax,0,float32,backward,0.7018022406101226,0.6383209586143493,0.9095453415187377,186764863.9680183
aux_loss,131072,512,32,softmax,0,float32,backward,0.7017766392230987,0.6401628804206848,0.9122031778221865,186771677.30334136
