kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,128,8,4,pre-softmax,0,float32,forward,0.017743680477142334,0.05851647853851318,3.297877157667202,0.7502389381475117,0.22749147475165615
topk,128,8,4,pre-softmax,0,float32,backward_raw,0.005155199766159057,0.03921888113021851,7.607635573633454,2.5822471686520623,0.33942834717288717
topk,128,8,4,pre-softmax,4,float32,forward,0.016403199434280397,0.10995871543884278,6.703491954688085,0.8115489940444044,0.12106361871246045
topk,128,8,4,pre-softmax,4,float32,backward_raw,0.0051177597045898434,0.03958431959152222,7.734696796338674,2.6011381480183964,0.3362947787752561
topk,128,8,8,pre-softmax,0,float32,forward,0.016261119842529297,0.05661791801452637,3.481796983406271,0.818639806416273,0.23511991374505437
topk,128,8,8,pre-softmax,0,float32,backward_raw,0.005088319778442383,0.03904288053512573,7.673039870752264,2.6161877750684566,0.3409584492113379
topk,128,256,4,pre-softmax,0,float32,forward,0.01636031985282898,0.056923198699951175,3.4793450991184733,26.037632749969745,7.483486693104008
topk,128,256,4,pre-softmax,0,float32,backward_raw,0.005106239914894104,0.039190399646759036,7.675001625451785,83.42420393477228,10.869600816515991
topk,128,256,4,pre-softmax,4,float32,forward,0.016296639442443847,0.11420736312866211,7.00803153509148,26.13937686383024,3.729917129074252
topk,128,256,4,pre-softmax,4,float32,backward_raw,0.0050652801990509035,0.03935807943344116,7.770168260546732,84.09880268416698,10.823292348916207
topk,128,256,8,pre-softmax,0,float32,forward,0.01747424006462097,0.05688479900360108,3.2553518089048272,24.37782692836319,7.48853836985577
topk,128,256,8,pre-softmax,0,float32,backward_raw,0.005128639936447144,0.039265599250793454,7.656142707884194,83.05983755511986,10.8487838751472
topk,128,256,8,pre-softmax,4,float32,forward,0.02280191898345947,0.1203983974456787,5.280187055002511,18.6819363891701,3.538120182971665
topk,128,256,8,pre-softmax,4,float32,backward_raw,0.005093119740486145,0.03913824081420898,7.684531840689296,83.63910956457099,10.884086538844846
topk,128,256,22,pre-softmax,0,float32,forward,0.01654304027557373,0.05677792072296142,3.4321333791827637,25.750043093891122,7.502634731527405
topk,128,256,22,pre-softmax,0,float32,backward_raw,0.005148159861564636,0.03939903974533081,7.653033473081894,82.74490525834884,10.812040160204248
topk,128,256,36,pre-softmax,0,float32,forward,0.016620800495147706,0.053952322006225586,3.246072415223111,25.62957182022383,7.89556378965201
topk,128,256,36,pre-softmax,0,float32,backward_raw,0.005154880285263061,0.03929343938827515,7.62257069298166,82.63703062471049,10.841097308654284
topk,128,256,36,pre-softmax,4,float32,forward,0.06606304168701171,0.11788736343383789,1.7844676906091514,6.448143911056858,3.613483138411825
topk,128,256,36,pre-softmax,4,float32,backward_raw,0.0051580798625946046,0.039358720779418946,7.630498524235881,82.58577054790356,10.823115984571102
topk,128,512,4,pre-softmax,0,float32,forward,0.016437760591506957,0.05692063808441162,3.4627976096586606,51.829931167156296,14.967646686190633
topk,128,512,4,pre-softmax,0,float32,backward_raw,0.005093439817428589,0.03930111885070801,7.71602694042414,167.26770719558908,21.67795790334483
topk,128,512,4,pre-softmax,4,float32,forward,0.029535040855407715,0.15589407920837403,5.2782753872449995,28.84600716047457,5.465043985802865
topk,128,512,4,pre-softmax,4,float32,backward_raw,0.005134720206260681,0.03934751987457275,7.663030952805755,165.92296479196844,21.652393917476886
topk,128,512,8,pre-softmax,0,float32,forward,0.029296000003814698,0.05667200088500977,1.9344620725570174,29.08137629331865,15.03331427680989
topk,128,512,8,pre-softmax,0,float32,backward_raw,0.00521727979183197,0.039393599033355715,7.550601195479157,163.29735685899337,21.627066856181727
