kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
aux_loss,128,8,8,softmax,0,float32,backward,0.38180352218449115,0.22616031914949417,0.592347388142248,335250.96695715963
aux_loss,128,256,8,softmax,0,float32,backward,0.47847807966172695,0.3672736005485058,0.7675870978418903,267514.8673278681
aux_loss,128,256,32,softmax,0,float32,backward,0.47500767759978774,0.3929241593927145,0.827195386352825,269469.3286786091
aux_loss,128,256,36,softmax,0,float32,backward,0.4619388788938522,0.36068544074893,0.7808077155415425,277092.9355556859
aux_loss,128,512,8,softmax,0,float32,backward,0.41186175860464574,0.39623743936419487,0.962064166157633,310783.8912591779
aux_loss,128,512,32,softmax,0,float32,backward,0.5023583996295929,0.38930432111024854,0.7749533428669586,254798.168189044
aux_loss,128,512,36,softmax,0,float32,backward,0.46542143806815145,0.3992083202302456,0.8577351354661702,275019.56190779724
aux_loss,128,2304,8,softmax,0,float32,backward,0.4288134428113699,0.22041664116084575,0.5140152316955336,298498.10481875617
aux_loss,128,2304,32,softmax,0,float32,backward,0.4818092793226242,0.3979881599545479,0.826028424595889,265665.2860234557
aux_loss,128,2304,36,softmax,0,float32,backward,0.518751679956913,0.3303238418698311,0.6367667896463824,246746.18887139135
aux_loss,8192,8,8,softmax,0,float32,backward,0.4739766378700733,0.16701855920255185,0.3523771972245076,17283552.27973408
aux_loss,8192,256,8,softmax,0,float32,backward,0.41978304125368593,0.3406521590799093,0.8114957623408237,19514842.65666025
aux_loss,8192,256,32,softmax,0,float32,backward,0.47364352002739907,0.3470630392432213,0.7327515833493184,17295707.96097055
aux_loss,8192,256,36,softmax,0,float32,backward,0.47741408228874205,0.37135456025600433,0.7778458450067409,17159108.421618454
aux_loss,8192,512,8,softmax,0,float32,backward,0.48171776212751866,0.37890176102519035,0.7865638156080464,17005808.471375074
aux_loss,8192,512,32,softmax,0,float32,backward,0.49692928075790405,0.39294431909918787,0.790744949663419,16485243.10643512
aux_loss,8192,512,36,softmax,0,float32,backward,0.5065974393486976,0.3795449611544609,0.749204262939859,16170630.492195085
aux_loss,8192,2304,8,softmax,0,float32,backward,0.5031167995929718,0.3942377586662769,0.7835909255767657,16282501.412450222
aux_loss,8192,2304,32,softmax,0,float32,backward,0.5312086403369903,0.39148192167282103,0.7369645219333615,15421435.906620653
aux_loss,8192,2304,36,softmax,0,float32,backward,0.5452195212244988,0.39664928033947944,0.7275038124985912,15025140.665546482
aux_loss,32768,8,8,softmax,0,float32,backward,0.4922867192327976,0.3310512004047632,0.6724763993647619,66562835.68053017
aux_loss,32768,256,8,softmax,0,float32,backward,0.47782720252871513,0.40889280088245866,0.855733618175257,68577091.9415807
aux_loss,32768,256,32,softmax,0,float32,backward,0.521781120300293,0.37438431903719904,0.7175121990265481,62800279.13072347
aux_loss,32768,256,36,softmax,0,float32,backward,0.4650512009859085,0.36485248006880283,0.7845426036860362,70461058.76198544
aux_loss,32768,512,8,softmax,0,float32,backward,0.5133846391737461,0.39999295920133593,0.7791291921883258,63827386.91351893
aux_loss,32768,512,32,softmax,0,float32,backward,0.43517088025808337,0.416783999055624,0.9577479053939575,75299156.00181368
aux_loss,32768,512,36,softmax,0,float32,backward,0.5107043212652207,0.39987264066934586,0.7829826849295106,64162370.74090237
aux_loss,32768,2304,8,softmax,0,float32,backward,1.0226396811008454,0.7408089578151703,0.7244085786087515,32042566.51250428
aux_loss,32768,2304,32,softmax,0,float32,backward,1.087007999420166,0.7387670415639878,0.6796334911592761,30145132.34261309
aux_loss,32768,2304,36,softmax,0,float32,backward,1.0972777593135834,0.7399203163385392,0.6743236250422191,29862994.781283505
aux_loss,131072,8,8,softmax,0,float32,backward,0.45359808057546613,0.3874809589982033,0.8542385331671112,288960658.37340605
aux_loss,131072,256,8,softmax,0,float32,backward,0.5100454413890838,0.4564662384986877,0.8949520992786922,256981024.36330345
aux_loss,131072,256,32,softmax,0,float32,backward,0.5435484775900841,0.44889631927013396,0.8258625270378701,241141324.83845842
aux_loss,131072,256,36,softmax,0,float32,backward,0.5705695974826813,0.4453430399298668,0.7805236064008553,229721318.09735703
aux_loss,131072,512,8,softmax,0,float32,backward,0.7214080017805099,0.6413375985622406,0.8890081576297363,181689140.7864907
aux_loss,131072,512,32,softmax,0,float32,backward,0.7394176018238068,0.6454633605480194,0.8729348056577975,177263835.31674796
aux_loss,131072,512,36,softmax,0,float32,backward,0.7522131210565567,0.6495308792591095,0.863493152508135,174248489.3322475
aux_loss,131072,2304,8,softmax,0,float32,backward,3.200848948955536,2.1992064046859743,0.6870697242378756,40949136.33546185
aux_loss,131072,2304,32,softmax,0,float32,backward,3.252405128479004,2.2182502508163453,0.6820338067335775,40300022.54402304
aux_loss,131072,2304,36,softmax,0,float32,backward,3.2537580800056456,2.218958399295807,0.6819678490946557,40283265.31263584
aux_loss,128,8,8,sigmoid,0,float32,backward,0.5381596803665161,0.4849846397340298,0.9011909613959351,237847.62156991218
aux_loss,128,256,8,sigmoid,0,float32,backward,0.4858483211696148,0.4432687959074974,0.9123604561201057,263456.7094764414
aux_loss,128,256,32,sigmoid,0,float32,backward,0.4394710398465395,0.45897695928812027,1.0443849939427001,291259.2375704592
aux_loss,128,256,36,sigmoid,0,float32,backward,0.44439008124172685,0.46838239684700966,1.0539893139339267,288035.2316647998
aux_loss,128,512,8,sigmoid,0,float32,backward,0.47948032185435296,0.45704992070794104,0.9532193499419036,266955.6896620281
aux_loss,128,512,32,sigmoid,0,float32,backward,0.4859673592448235,0.4574172815680504,0.9412510385036169,263392.1755545632
aux_loss,128,512,36,sigmoid,0,float32,backward,0.46439999938011167,0.45853312000632285,0.9873667541308785,275624.46203888115
aux_loss,128,2304,8,sigmoid,0,float32,backward,0.48400543741881846,0.4721040001511574,0.9754105298255925,264459.8388865605
aux_loss,128,2304,32,sigmoid,0,float32,backward,0.4820448026061058,0.5122348774969577,1.06262918867216,265535.4840628639
aux_loss,128,2304,36,sigmoid,0,float32,backward,0.5105337592959404,0.49216704040765763,0.9640244772184867,250717.9940000842
aux_loss,8192,8,8,sigmoid,0,float32,backward,0.4092947190999985,0.48346463963389397,1.1812139689878929,20014917.41211188
aux_loss,8192,256,8,sigmoid,0,float32,backward,0.4847264018654823,0.4717452810704708,0.9732196951825745,16900255.419289876
aux_loss,8192,256,32,sigmoid,0,float32,backward,0.48073855839669705,0.4346966399252415,0.9042266993831134,17040447.155562058
aux_loss,8192,256,36,sigmoid,0,float32,backward,0.4664636781066656,0.47863360166549684,1.0260897560303686,17561924.721021358
aux_loss,8192,512,8,sigmoid,0,float32,backward,0.43811199873685835,0.4894339218735695,1.117143386359378,18698415.071074855
aux_loss,8192,512,32,sigmoid,0,float32,backward,0.5183584025502205,0.4235996787250042,0.8171945832091808,15803737.25919554
aux_loss,8192,512,36,sigmoid,0,float32,backward,0.5046988806128502,0.47428800016641615,0.9397445058536559,16231460.608853634
aux_loss,8192,2304,8,sigmoid,0,float32,backward,0.5052591994404793,0.5915657594799996,1.1708164049958825,16213460.356727332
aux_loss,8192,2304,32,sigmoid,0,float32,backward,0.5371292766928673,0.5899350410699844,1.098311089468526,15251449.428410547
aux_loss,8192,2304,36,sigmoid,0,float32,backward,0.5560169604420662,0.5907324802875519,1.0624360807589122,14733363.517341051
