kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,32768,2304,32,sigmoid,0,float32,backward,1.9035964763164521,0.7051929587125778,0.3704529649462049,17213732.220920898
topk,32768,2304,32,sigmoid,4,float32,backward,1.893870723247528,0.7000019192695618,0.36961441490009866,17302131.342846274
topk,32768,2304,36,sigmoid,0,float32,backward,1.9173193621635436,0.710773760676384,0.3707122426773659,17090527.872739937
topk,32768,2304,36,sigmoid,4,float32,backward,1.900022073984146,0.7024953603744507,0.3697301047147268,17246115.42606395
topk,131072,8,8,sigmoid,0,float32,backward,0.48031232103705407,0.5099084793031216,1.0616185697717804,272889106.2319602
topk,131072,256,8,sigmoid,0,float32,backward,0.5548419213294983,0.571677119731903,1.0303423331136636,236233051.18317044
topk,131072,256,8,sigmoid,4,float32,backward,0.5470428818464279,0.5632233583927154,1.0295780771183307,239600960.63693234
topk,131072,256,32,sigmoid,0,float32,backward,0.551549759209156,0.5735459214448929,1.0398806487872938,237643109.82192904
topk,131072,256,32,sigmoid,4,float32,backward,0.5459958407282829,0.5747068798542023,1.0525847213187978,240060436.77030233
topk,131072,256,36,sigmoid,0,float32,backward,0.5534156760573388,0.5822563207149506,1.0521138917912107,236841863.4863892
topk,131072,256,36,sigmoid,4,float32,backward,0.546888322532177,0.5752668803930283,1.0518909559623695,239668675.66876632
topk,131072,512,8,sigmoid,0,float32,backward,0.7919788807630539,0.669667842388153,0.845562752560956,165499362.65183622
topk,131072,512,8,sigmoid,4,float32,backward,0.7896201598644257,0.6956457608938217,0.8809878423231506,165993735.54812035
topk,131072,512,32,sigmoid,0,float32,backward,0.8147865599393844,0.7166403234004974,0.8795436236132951,160866669.19217595
topk,131072,512,32,sigmoid,4,float32,backward,0.8163599997758866,0.735725439786911,0.9012267136911264,160556617.22277293
topk,131072,512,36,sigmoid,0,float32,backward,0.8163900816440582,0.7309376001358032,0.8953288588021923,160550701.12567425
topk,131072,512,36,sigmoid,4,float32,backward,0.8109315204620361,0.7297305583953857,0.8998670541004679,161631403.75320527
topk,131072,2304,8,sigmoid,0,float32,backward,6.528126392364502,1.6067321634292602,0.24612454889178367,20078042.63001186
topk,131072,2304,8,sigmoid,4,float32,backward,6.486499190330505,1.614812477827072,0.24894976942790503,20206893.757944264
topk,131072,2304,32,sigmoid,0,float32,backward,6.709912967681885,1.7104560017585755,0.2549147820540953,19534083.47191756
topk,131072,2304,32,sigmoid,4,float32,backward,6.653979830741882,1.6912092745304108,0.2541650737678672,19698286.33901738
topk,131072,2304,36,sigmoid,0,float32,backward,6.734614381790161,1.737866885662079,0.25804994720427155,19462435.793563448
topk,131072,2304,36,sigmoid,4,float32,backward,6.671139216423034,1.7070444822311401,0.25588500357311267,19647618.757127192
topk,128,8,8,sqrtsoftplus,0,float32,backward,0.21889312207698822,0.5230988794565201,2.389745618743278,584760.2646691673
topk,128,256,8,sqrtsoftplus,0,float32,backward,0.3443513585627079,0.5260924781858921,1.527778140274386,371713.3585134111
topk,128,256,8,sqrtsoftplus,4,float32,backward,0.4425891212373972,0.5388479998707771,1.2174903855843948,289207.28923959023
topk,128,256,32,sqrtsoftplus,0,float32,backward,0.47200416028499603,0.5368441578745842,1.1373716654328592,271184.05041750823
topk,128,256,32,sqrtsoftplus,4,float32,backward,0.45315007694065573,0.5229254417121411,1.1539784903989392,282467.12626457924
topk,128,256,36,sqrtsoftplus,0,float32,backward,0.4048633587360382,0.5376118387281895,1.3278846483084688,316156.04928934335
topk,128,256,36,sqrtsoftplus,4,float32,backward,0.43412480138242243,0.5180003190040589,1.193206002869553,294846.0894019373
