kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,128,8,4,pre-softmax,0,float32,forward,0.0321017599105835,0.09484224319458008,2.9544250364701012,0.4146813145783706,0.1403593963155095
topk,128,8,4,pre-softmax,0,float32,backward_raw,0.008055679798126221,0.06255616188049316,7.765472740741749,1.6524986510879465,0.21280077932899955
topk,128,8,4,pre-softmax,4,float32,forward,0.029998080730438234,0.10175904273986816,3.3921851085831647,0.44376172327893887,0.1308188406806277
topk,128,8,4,pre-softmax,4,float32,backward_raw,0.004534080028533936,0.03552095890045166,7.834215249159844,2.935986995426798,0.3747646576013671
topk,128,8,8,pre-softmax,0,float32,forward,0.015727039575576782,0.05197375774383545,3.3047387904172254,0.8464402938664182,0.25612925787685464
topk,128,8,8,pre-softmax,0,float32,backward_raw,0.005224959850311279,0.035453760623931886,6.78546087235861,2.547770773627463,0.37547497827393167
topk,128,256,4,pre-softmax,0,float32,forward,0.01567360043525696,0.051925759315490726,3.312943923126074,27.17843942491802,8.203712485200356
topk,128,256,4,pre-softmax,0,float32,backward_raw,0.004440320134162903,0.03577183961868286,8.056139768721119,95.93542517859633,11.908361564316019
topk,128,256,4,pre-softmax,4,float32,forward,0.015797760486602783,0.10583359718322755,6.6992785004544935,26.964834690414108,4.025035634596286
topk,128,256,4,pre-softmax,4,float32,backward_raw,0.0044572800397872925,0.03615391969680786,8.11120669423615,95.57039185276959,11.78251220261496
topk,128,256,8,pre-softmax,0,float32,forward,0.016945279836654663,0.05196063995361328,3.066378392950243,25.138799955285823,8.198205418183607
topk,128,256,8,pre-softmax,0,float32,backward_raw,0.004548799991607666,0.035508160591125486,7.806050091592611,93.64755557200175,11.996791523649515
topk,128,256,8,pre-softmax,4,float32,forward,0.022079999446868896,0.11108351707458496,5.030956515279144,19.29275410649558,3.8348083605777536
topk,128,256,8,pre-softmax,4,float32,backward_raw,0.004497280120849609,0.03565439939498902,7.927991683171677,94.72036176379528,11.94758591445714
topk,128,256,22,pre-softmax,0,float32,forward,0.020539519786834718,0.05231423854827881,2.5470039753222875,20.739725388956966,8.142792704645325
topk,128,256,22,pre-softmax,0,float32,backward_raw,0.004538879990577698,0.03563839912414551,7.851804673868351,93.85222805720883,11.952949921125663
topk,128,256,36,pre-softmax,0,float32,forward,0.020807039737701417,0.04932831764221191,2.370751354544262,20.47307091109824,8.635688796235593
topk,128,256,36,pre-softmax,0,float32,backward_raw,0.0044800001382827755,0.036994879245758054,8.25778529103763,95.08571135073302,11.514674697819014
topk,128,256,36,pre-softmax,4,float32,forward,0.08815423965454101,0.10983584403991699,1.2459507843337074,4.832257661904258,3.878369613522405
topk,128,256,36,pre-softmax,4,float32,backward_raw,0.004524480104446411,0.03593983888626098,7.943418482698439,94.15092787818125,11.852696428275987
topk,128,512,4,pre-softmax,0,float32,forward,0.015819519758224487,0.05215295791625976,3.296747228318717,53.85549074946262,16.33594783574838
topk,128,512,4,pre-softmax,0,float32,backward_raw,0.0052767997980117795,0.03573728084564209,6.772529224835736,161.4554337121164,23.839754448018997
topk,128,512,4,pre-softmax,4,float32,forward,0.030762560367584228,0.10606207847595214,3.447764984728453,27.69496393732407,8.032729626293058
topk,128,512,4,pre-softmax,4,float32,backward_raw,0.0053081601858139035,0.03584160089492798,6.752170175782358,160.50156177970865,23.77036680079108
topk,128,512,8,pre-softmax,0,float32,forward,0.029060800075531006,0.05236224174499512,1.8018169358345975,29.31674275263162,16.27065556415817
topk,128,512,8,pre-softmax,0,float32,backward_raw,0.005316799879074097,0.03576927900314331,6.727595511714542,160.24074995810585,23.81842809649955
topk,128,512,8,pre-softmax,4,float32,forward,0.035918400287628174,0.11157440185546875,3.1063299301194025,23.719541883201686,7.635873335029143
topk,128,512,8,pre-softmax,4,float32,backward_raw,0.005312960147857666,0.03565887928009033,6.711678290014841,160.356557604434,23.892169838205913
topk,128,512,22,pre-softmax,0,float32,forward,0.0281548810005188,0.052217597961425784,1.8546552535762304,30.26004620599537,16.31572560326054
topk,128,512,22,pre-softmax,0,float32,backward_raw,0.005315200090408325,0.03564448118209839,6.706140987320781,160.28897981421994,23.901820751647836
topk,128,512,36,pre-softmax,0,float32,forward,0.0285263991355896,0.04964799880981445,1.7404229175169008,29.865949640208278,17.160167991133257
topk,128,512,36,pre-softmax,0,float32,backward_raw,0.005317440032958984,0.035743999481201175,6.722031515099342,160.22145895755543,23.835273398772152
topk,128,512,36,pre-softmax,4,float32,forward,0.10114111900329589,0.10930399894714356,1.080707827086446,8.42355718817227,7.7944815213209955
topk,128,512,36,pre-softmax,4,float32,backward_raw,0.005322239995002746,0.0355839991569519,6.685906533783346,160.07696022726242,23.94244661040451
topk,128,2304,4,pre-softmax,0,float32,forward,0.038374080657958984,0.05220767974853516,1.3604933031198758,99.90743580732111,73.43471340741914
topk,128,2304,4,pre-softmax,0,float32,backward_raw,0.01638815999031067,0.035399680137634275,2.1600765527407573,233.94060115758742,108.30199552916675
topk,128,2304,4,pre-softmax,4,float32,forward,0.0436956787109375,0.10573663711547851,2.4198419668673434,87.7399347739241,36.25853918365985
topk,128,2304,4,pre-softmax,4,float32,backward_raw,0.016380159854888915,0.035730559825897214,2.181331570780298,234.05485868049854,107.29907448081049
topk,128,2304,8,pre-softmax,0,float32,forward,0.11296607971191407,0.05270400047302246,0.46654713173572215,33.93811673182865,72.74316874603156
topk,128,2304,8,pre-softmax,0,float32,backward_raw,0.016382399797439575,0.035704319477081296,2.1794315801438056,234.02285668789486,107.37793231042993
topk,128,2304,8,pre-softmax,4,float32,forward,0.12529600143432618,0.1115436840057373,0.8902413702659366,30.59839065981298,34.37089275088677
topk,128,2304,8,pre-softmax,4,float32,backward_raw,0.01637984037399292,0.03559391975402832,2.1730321505783747,234.05942380776816,107.71098059707532
topk,128,2304,22,pre-softmax,0,float32,forward,0.06818367958068848,0.05215487957000733,0.764917351054475,56.22835293690801,73.50905670971453
topk,128,2304,22,pre-softmax,0,float32,backward_raw,0.016393599510192872,0.035476479530334476,2.1640445411806386,233.86297790282507,108.06754364456674
topk,128,2304,36,pre-softmax,0,float32,forward,0.06832064151763916,0.04941120147705078,0.7232250807289874,56.11563233067957,77.59082729005586
topk,128,2304,36,pre-softmax,0,float32,backward_raw,0.016415679454803468,0.03553215980529785,2.164525684308524,233.54842000634693,107.89819760487431
topk,128,2304,36,pre-softmax,4,float32,forward,0.18340703964233399,0.1082585620880127,0.5902639413357854,20.903537876607597,35.41388252398114
topk,128,2304,36,pre-softmax,4,float32,backward_raw,0.016389440298080444,0.03560992002487182,2.172735577129044,233.92232622178238,107.66258383400567
topk,8192,8,4,pre-softmax,0,float32,forward,0.015880320072174072,0.05183167934417725,3.2638938704389293,53.649296495782934,16.43720617930759
topk,8192,8,4,pre-softmax,0,float32,backward_raw,0.004462080001831055,0.035750401020050046,8.012048418087428,190.9351691700703,23.831005406685847
topk,8192,8,4,pre-softmax,4,float32,forward,0.019371520280838012,0.14658559799194337,7.56706731670118,43.980440752642046,5.812085304907143
topk,8192,8,4,pre-softmax,4,float32,backward_raw,0.0044934400916099545,0.035710399150848386,7.947229388353481,189.6026168437796,23.85770028503754
topk,8192,8,8,pre-softmax,0,float32,forward,0.015848959684371947,0.05191904067993164,3.275864265786922,53.755452532325705,16.409548189693588
topk,8192,8,8,pre-softmax,0,float32,backward_raw,0.004534400105476379,0.03573728084564209,7.881369092789302,187.8899038863032,23.839754448018997
topk,8192,256,4,pre-softmax,0,float32,forward,0.01942463994026184,0.12082592010498047,6.220239884835248,1403.5254235776838,225.63847207877555
topk,8192,256,4,pre-softmax,0,float32,backward_raw,0.008286719918251037,0.035850560665130614,4.326266727824571,3289.95987181307,760.4616355837591
topk,8192,256,4,pre-softmax,4,float32,forward,0.029342079162597658,0.2610908889770508,8.898172741278106,929.1426094559826,104.41948436736276
topk,8192,256,4,pre-softmax,4,float32,backward_raw,0.008287360072135925,0.03558239936828613,4.293574679821457,3289.7057401505467,766.1927380956477
topk,8192,256,8,pre-softmax,0,float32,forward,0.04130943775177002,0.12498335838317871,3.0255400505378085,659.9696699776999,218.1328486662691
topk,8192,256,8,pre-softmax,0,float32,backward_raw,0.008291199803352356,0.035790081024169924,4.316634729957784,3288.182247034602,761.7466968456606
topk,8192,256,8,pre-softmax,4,float32,forward,0.055490241050720215,0.3121123123168945,5.624634285362211,491.3111834399961,87.3498895241252
topk,8192,256,8,pre-softmax,4,float32,backward_raw,0.0082915198802948,0.03584831953048706,4.32349195901735,3288.0553135730624,760.5091774752317
topk,8192,256,22,pre-softmax,0,float32,forward,0.06886752128601074,0.13438783645629881,1.9513964485258366,395.87566810739867,202.86788387180835
topk,8192,256,22,pre-softmax,0,float32,backward_raw,0.008281279802322388,0.03562112092971802,4.301402896654753,3292.121103353423,765.3598564119026
