kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,128,8,4,pre-softmax,0,float32,forward,0.03258336067199707,0.09368255615234375,2.875165551380856,0.40855208687668176,0.14209689131829864
topk,128,8,4,pre-softmax,0,float32,backward_raw,0.008264639973640442,0.06135744094848633,7.424091205930578,1.610717471354808,0.21695820089981122
topk,128,8,4,pre-softmax,4,float32,forward,0.030232000350952148,0.20761920928955077,6.867531320434503,0.44032812402308474,0.06411738126521213
topk,128,8,4,pre-softmax,4,float32,backward_raw,0.008410559892654419,0.06113247871398926,7.2685385389599215,1.582772154280285,0.21775658831503827
topk,128,8,8,pre-softmax,0,float32,forward,0.03031775951385498,0.09000672340393066,2.968778855930904,0.43908257778469806,0.14790006231266334
topk,128,8,8,pre-softmax,0,float32,backward_raw,0.008400319814682007,0.06115424156188965,7.279989680274409,1.5847015701394367,0.2176790956769191
topk,128,256,4,pre-softmax,0,float32,forward,0.030252161026000975,0.09027263641357422,2.9840062115227783,14.081109763824058,4.718860741458806
topk,128,256,4,pre-softmax,0,float32,backward_raw,0.008190079927444457,0.06115744113922119,7.467258156332069,52.01219081788856,6.965366635112698
topk,128,256,4,pre-softmax,4,float32,forward,0.030360960960388185,0.18595487594604493,6.12480205052335,14.030649443401328,2.2907923109453705
topk,128,256,4,pre-softmax,4,float32,backward_raw,0.00821120023727417,0.0615334415435791,7.4938425279476615,51.878408477517745,6.922804727219919
topk,128,256,8,pre-softmax,0,float32,forward,0.03045952081680298,0.09066816329956055,2.97667727095508,13.985249556683968,4.698275386836524
topk,128,256,8,pre-softmax,0,float32,backward_raw,0.008151040077209473,0.062239041328430174,7.6357177414023765,52.26130603762613,6.844321360159105
topk,128,256,8,pre-softmax,4,float32,forward,0.030418879985809326,0.19627840042114258,6.452518978762801,14.003934405169593,2.17030503145528
topk,128,256,8,pre-softmax,4,float32,backward_raw,0.008217920064926148,0.06099520206451416,7.4222189535330205,51.83598728565001,6.983893578210298
topk,128,256,22,pre-softmax,0,float32,forward,0.030353600978851317,0.09045568466186524,2.980064366164979,14.03405152149169,4.709311544016078
topk,128,256,22,pre-softmax,0,float32,backward_raw,0.008104320168495178,0.06097599983215332,7.523888316899434,52.56258281305011,6.9860929082359045
topk,128,256,36,pre-softmax,0,float32,forward,0.030359680652618407,0.08473952293395996,2.7911862415012427,14.031241134391196,5.026981333515201
