kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
aux_loss,128,8,8,softmax,0,float32,forward,0.014399360418319702,0.03701247930526733,2.57042522931629,8889283.70993138
aux_loss,128,256,8,softmax,0,float32,forward,0.02059743881225586,0.03662240028381348,1.778007480329179,6214364.861899122
aux_loss,128,256,32,softmax,0,float32,forward,0.020627200603485107,0.03705984115600586,1.796649088182346,6205398.515316398
aux_loss,128,256,36,softmax,0,float32,forward,0.020617918968200685,0.037169599533081056,1.8027813374573964,6208192.019641568
aux_loss,128,512,8,softmax,0,float32,forward,0.02410624027252197,0.03828927993774414,1.5883555255768782,5309828.432511876
aux_loss,128,512,32,softmax,0,float32,forward,0.024759039878845215,0.0385148811340332,1.5555886384326778,5169828.903961927
aux_loss,128,512,36,softmax,0,float32,forward,0.024746239185333252,0.039233279228210446,1.5854239076240506,5172503.144472305
aux_loss,128,2304,8,softmax,0,float32,forward,0.06155680179595947,0.04613823890686035,0.7495230025073982,2079380.2839900267
aux_loss,128,2304,32,softmax,0,float32,forward,0.06363039970397949,0.048197760581970214,0.757464369329679,2011617.0980455868
aux_loss,128,2304,36,softmax,0,float32,forward,0.06276895999908447,0.05027552127838135,0.8009615147218411,2039224.4829588858
aux_loss,8192,8,8,softmax,0,float32,forward,0.03355648040771484,0.04633920192718506,1.3809315328711111,244125721.7820916
aux_loss,8192,256,8,softmax,0,float32,forward,0.06740543842315674,0.1269705581665039,1.88368418241582,121533220.34006216
aux_loss,8192,256,32,softmax,0,float32,forward,0.07001279830932618,0.13332063674926758,1.9042323684912388,117007178.6562025
aux_loss,8192,256,36,softmax,0,float32,forward,0.06931104183197022,0.1653241539001465,2.3852498754951554,118191846.255316
aux_loss,8192,512,8,softmax,0,float32,forward,0.10357824325561524,0.2623091125488281,2.5324730783615377,79089968.53502718
aux_loss,8192,512,32,softmax,0,float32,forward,0.1087433624267578,0.26640480041503906,2.449848841068082,75333333.61397187
aux_loss,8192,512,36,softmax,0,float32,forward,0.10971808433532715,0.2976185607910156,2.7125752567955477,74664081.58351642
aux_loss,8192,2304,8,softmax,0,float32,forward,0.3750096130371094,0.5353036880493164,1.427439909377323,21844773.347688433
aux_loss,8192,2304,32,softmax,0,float32,forward,0.3938608169555664,0.5419721603393555,1.3760499572631981,20799225.633364245
aux_loss,8192,2304,36,softmax,0,float32,forward,0.3840995025634766,0.5746678543090821,1.4961431880899456,21327806.845170762
aux_loss,32768,8,8,softmax,0,float32,forward,0.1179958438873291,0.08547391891479492,0.7243807586681743,277704696.37294376
aux_loss,32768,256,8,softmax,0,float32,forward,0.228035831451416,0.41366111755371093,1.8140180642700583,143696715.518067
aux_loss,32768,256,32,softmax,0,float32,forward,0.23710176467895508,0.4409910583496094,1.859923138685738,138202261.1445728
aux_loss,32768,256,36,softmax,0,float32,forward,0.2357484817504883,0.5705715179443359,2.420255323418023,138995592.91618696
aux_loss,32768,512,8,softmax,0,float32,forward,0.37145057678222654,0.8197321319580078,2.206840379840355,88216312.06999356
aux_loss,32768,512,32,softmax,0,float32,forward,0.3976364898681641,0.8292988586425781,2.0855703130201437,82406923.99951571
aux_loss,32768,512,36,softmax,0,float32,forward,0.4019862365722656,0.9614787292480469,2.391820022114614,81515228.67900293
aux_loss,32768,2304,8,softmax,0,float32,forward,1.4813314819335937,1.9579104614257812,1.3217233855518316,22120639.708019752
aux_loss,32768,2304,32,softmax,0,float32,forward,1.5625830078125,1.9892866516113281,1.2730758248780534,20970405.947184056
aux_loss,32768,2304,36,softmax,0,float32,forward,1.5399996948242187,2.1294146728515626,1.3827370745645646,21277926.294485573
aux_loss,131072,8,8,softmax,0,float32,forward,0.44598751068115233,0.2725609588623047,0.6111403398853592,293891637.9066647
aux_loss,131072,256,8,softmax,0,float32,forward,0.8580598449707031,1.639206085205078,1.9103633561375264,152753914.2732815
aux_loss,131072,256,32,softmax,0,float32,forward,0.8942546844482422,1.7679061889648438,1.9769605009736653,146571219.8990289
aux_loss,131072,256,36,softmax,0,float32,forward,0.8892176055908203,2.3073724365234374,2.5948344050052365,147401490.00189015
aux_loss,131072,512,8,softmax,0,float32,forward,1.4177920532226562,3.4947454833984377,2.4649210548576885,92447971.97309151
aux_loss,131072,512,32,softmax,0,float32,forward,1.525385284423828,3.563223571777344,2.335949879786111,85927143.35087402
aux_loss,131072,512,36,softmax,0,float32,forward,1.5401426696777343,4.120104675292969,2.6751448137951246,85103804.06993467
aux_loss,131072,2304,8,softmax,0,float32,forward,5.9063482666015625,7.802767333984375,1.3210814841560279,22191715.436282113
aux_loss,131072,2304,32,softmax,0,float32,forward,6.232382202148438,7.954027709960937,1.2762419652663488,21030802.628698964
aux_loss,131072,2304,36,softmax,0,float32,forward,6.1555718994140625,8.521299438476563,1.3843229480087285,21293228.66206412
aux_loss,128,8,8,sigmoid,0,float32,forward,0.014322559833526611,0.06035039901733399,4.21366010816476,8936949.922902355
aux_loss,128,256,8,sigmoid,0,float32,forward,0.01936352014541626,0.059413118362426756,3.0683015234960287,6610368.313134438
aux_loss,128,256,32,sigmoid,0,float32,forward,0.019634239673614502,0.0592307186126709,3.0167054898625985,6519223.668844838
aux_loss,128,256,36,sigmoid,0,float32,forward,0.01974143981933594,0.056020798683166506,2.837726082587776,6483822.921296206
aux_loss,128,512,8,sigmoid,0,float32,forward,0.02577183961868286,0.059815678596496585,2.3209704654973184,4966661.359603083
aux_loss,128,512,32,sigmoid,0,float32,forward,0.026757121086120605,0.060026240348815915,2.2433743957586154,4783773.246307723
aux_loss,128,512,36,sigmoid,0,float32,forward,0.02676543951034546,0.056254401206970214,2.101755182657344,4782286.498621667
aux_loss,128,2304,8,sigmoid,0,float32,forward,0.06776927947998047,0.06462016105651855,0.9535317706248863,1888761.4119877443
aux_loss,128,2304,32,sigmoid,0,float32,forward,0.07187903881072998,0.06667391777038574,0.9275849938109185,1780769.499951805
aux_loss,128,2304,36,sigmoid,0,float32,forward,0.07186272144317626,0.06869376182556153,0.9559025938069919,1781173.846877104
aux_loss,8192,8,8,sigmoid,0,float32,forward,0.031678080558776855,0.05994783878326416,1.892407548873878,258601526.84441265
aux_loss,8192,256,8,sigmoid,0,float32,forward,0.06714623928070068,0.15018464088439942,2.23667985717803,122002365.1027402
aux_loss,8192,256,32,sigmoid,0,float32,forward,0.06746463775634766,0.15642656326293947,2.318645270547258,121426576.5360791
aux_loss,8192,256,36,sigmoid,0,float32,forward,0.06794623851776123,0.18910400390625,2.7831416135981977,120565908.85246138
aux_loss,8192,512,8,sigmoid,0,float32,forward,0.1138588809967041,0.28020639419555665,2.4609972603161965,71948713.42743246
aux_loss,8192,512,32,sigmoid,0,float32,forward,0.11748959541320801,0.2864271926879883,2.4378941103731857,69725323.09085701
