kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,128,512,32,softmax,4,float32,backward,0.17180512055754663,0.21071615993976592,1.2264835835855423,745030.180617498
topk,128,512,36,softmax,0,float32,backward,0.17171167939901352,0.18227583989501,1.061522667141634,745435.6072225065
topk,128,512,36,softmax,4,float32,backward,0.1712246386706829,0.21302432000637053,1.2441218837440862,747555.9650394879
topk,128,2304,8,softmax,0,float32,backward,0.17687840029597282,0.18526208028197289,1.047397986254803,723660.9997931687
topk,128,2304,8,softmax,4,float32,backward,0.1770252799987793,0.2186931198835373,1.2353779069579516,723060.5707890006
topk,128,2304,32,softmax,0,float32,backward,0.17737248048186302,0.18752959951758386,1.057264345675988,721645.2047818571
topk,128,2304,32,softmax,4,float32,backward,0.1704316794872284,0.20612543925642968,1.209431485253163,751034.0823085764
topk,128,2304,36,softmax,0,float32,backward,0.15727743983268738,0.16390143990516662,1.0421166575417675,813848.4460083221
topk,128,2304,36,softmax,4,float32,backward,0.15673919931054114,0.1929558400809765,1.2310630712019957,816643.1917672278
topk,8192,8,8,softmax,0,float32,backward,0.15600032046437262,0.1811414398252964,1.1611606904786167,52512712.63811853
topk,8192,256,8,softmax,0,float32,backward,0.17523103952407837,0.18740671932697295,1.0694835791419335,46749708.39783406
topk,8192,256,8,softmax,4,float32,backward,0.17764511957764625,0.22048735991120338,1.2411675616837385,46114410.682807356
topk,8192,256,32,softmax,0,float32,backward,0.17601215943694115,0.18624255999922754,1.0581232603191348,46542239.04874538
topk,8192,256,32,softmax,4,float32,backward,0.17913439989089966,0.2185043202340603,1.2197786710265508,45731026.56435208
topk,8192,256,36,softmax,0,float32,backward,0.1758963207900524,0.1848940795660019,1.0511537633961605,46572890.00250247
topk,8192,256,36,softmax,4,float32,backward,0.17722496032714843,0.15931775987148286,0.898957796787711,46223737.24828588
topk,8192,512,8,softmax,0,float32,backward,0.13597440019249915,0.14069919973611833,1.034747713811793,60246634.57535076
topk,8192,512,8,softmax,4,float32,backward,0.15313727989792825,0.18846239984035493,1.2306761617156332,53494485.50647025
topk,8192,512,32,softmax,0,float32,backward,0.15500480011105539,0.16283519998192786,1.0505171444062524,52849976.220934615
topk,8192,512,32,softmax,4,float32,backward,0.17437311962246896,0.22098047956824302,1.2672852332210522,46979718.07659519
topk,8192,512,36,softmax,0,float32,backward,0.17782751962542534,0.18617919981479644,1.0469650603402838,46067110.51953922
topk,8192,512,36,softmax,4,float32,backward,0.1845974399149418,0.21933791890740395,1.1881958872694538,44377646.86105443
topk,8192,2304,8,softmax,0,float32,backward,0.5017692786455155,0.19002335920929908,0.37870664326491127,16326228.70438307
topk,8192,2304,8,softmax,4,float32,backward,0.504196799993515,0.24499423995614053,0.48590994619420763,16247623.94387542
topk,8192,2304,32,softmax,0,float32,backward,0.5027391982078552,0.1894537602365017,0.37684302499558214,16294731.004072325
topk,8192,2304,32,softmax,4,float32,backward,0.5053699207305908,0.24837088093161583,0.4914635215577474,16209908.156301012
topk,8192,2304,36,softmax,0,float32,backward,0.5032051199674606,0.18861759945750237,0.37483243308354885,16279643.578606134
topk,8192,2304,36,softmax,4,float32,backward,0.506145920753479,0.24681760028004646,0.48764119231193065,16185055.85860477
topk,32768,8,8,softmax,0,float32,backward,0.17662304013967514,0.18442944005131723,1.0441980837011338,185525059.3245749
topk,32768,256,8,softmax,0,float32,backward,0.17639104038476944,0.18568575963377953,1.0526938286022642,185769072.6724086
topk,32768,256,8,softmax,4,float32,backward,0.17868352070450783,0.22380992010235787,1.2525493074007445,183385685.88084313
topk,32768,256,32,softmax,0,float32,backward,0.17769727990031242,0.1860262393951416,1.0468716206545294,184403498.00730062
topk,32768,256,32,softmax,4,float32,backward,0.17868128091096877,0.21683616042137147,1.213535963677214,183387984.64472198
topk,32768,256,36,softmax,0,float32,backward,0.17611711949110032,0.18594271957874298,1.05579014757926,186058005.57427275
topk,32768,256,36,softmax,4,float32,backward,0.1801631999015808,0.2184828794002533,1.2126942656414057,181879540.4272373
topk,32768,512,8,softmax,0,float32,backward,0.23263039961457252,0.18922623932361604,0.8134200845509895,140858632.63911676
topk,32768,512,8,softmax,4,float32,backward,0.2341328001022339,0.23641791954636573,1.009759928737597,139954760.65588367
topk,32768,512,32,softmax,0,float32,backward,0.23358656004071235,0.18642399907112123,0.7980938588188847,140282043.5999776
topk,32768,512,32,softmax,4,float32,backward,0.23522528126835823,0.2329385595023632,0.9902785884507618,139304754.24797738
topk,32768,512,36,softmax,0,float32,backward,0.23242528080940247,0.18991519913077354,0.8171021606144092,140982942.50043738
topk,32768,512,36,softmax,4,float32,backward,0.23508864015340805,0.23578336104750633,1.0029551444665508,139385722.6730186
topk,32768,2304,8,softmax,0,float32,backward,1.7024889624118804,0.3236396798491478,0.1900979606884818,19247114.50321432
topk,32768,2304,8,softmax,4,float32,backward,1.703191682100296,0.5337516790628434,0.3133832114566494,19239173.338136576
topk,32768,2304,32,softmax,0,float32,backward,1.705314555168152,0.3433996802568436,0.20137028632995088,19215223.315072756
topk,32768,2304,32,softmax,4,float32,backward,1.7064070403575897,0.5266985607147217,0.3086593926642193,19202921.240370195
topk,32768,2304,36,softmax,0,float32,backward,1.7061852824687957,0.3287161606550217,0.192661467680333,19205417.10017903
topk,32768,2304,36,softmax,4,float32,backward,1.7051712000370025,0.5127427226305008,0.3006986762498535,19216838.754542023
topk,131072,8,8,softmax,0,float32,backward,0.13712351977825166,0.13967264011502267,1.018589957002951,955868112.2827228
topk,131072,256,8,softmax,0,float32,backward,0.34043456107378006,0.2160944002866745,0.6347604649923949,385013788.21991473
topk,131072,256,8,softmax,4,float32,backward,0.3428377595543861,0.3168406400084496,0.9241707810139493,382314947.36858875
topk,131072,256,32,softmax,0,float32,backward,0.3411824008822441,0.24570559963583946,0.7201590674093487,384169874.1232502
topk,131072,256,32,softmax,4,float32,backward,0.34205311954021456,0.34062687993049623,0.9958303563737835,383191944.50319904
topk,131072,256,36,softmax,0,float32,backward,0.3407344001531601,0.25698752045631407,0.7542165403340496,384674984.2137546
topk,131072,256,36,softmax,4,float32,backward,0.3414249601960182,0.346500800549984,1.0148666352660674,383896947.44270957
topk,131072,512,8,softmax,0,float32,backward,0.5941993594169617,0.3104796802997589,0.5225176960884084,220585899.19822538
topk,131072,512,8,softmax,4,float32,backward,0.5948271983861924,0.4898153588175774,0.823458241564072,220353071.20388487
topk,131072,512,32,softmax,0,float32,backward,0.5951814419031143,0.3421513599157333,0.5748689993116921,220221920.19444105
topk,131072,512,32,softmax,4,float32,backward,0.5921257597208023,0.49250559985637665,0.8317584428155966,221358381.81031466
topk,131072,512,36,softmax,0,float32,backward,0.5877772802114487,0.34016192018985747,0.578725873969621,222996029.9806889
topk,131072,512,36,softmax,4,float32,backward,0.5887177580595017,0.5068636831641197,0.8609621099842737,222639793.35706154
topk,131072,2304,8,softmax,0,float32,backward,6.573499507904053,0.9603472018241882,0.14609375123090151,19939455.360481504
topk,131072,2304,8,softmax,4,float32,backward,6.574961590766907,1.732403519153595,0.26348496416866923,19935021.397548832
topk,131072,2304,32,softmax,0,float32,backward,6.587255358695984,1.079734401702881,0.16391263779951984,19897816.748058643
topk,131072,2304,32,softmax,4,float32,backward,6.586288652420044,1.8231775987148284,0.2768141050187538,19900737.261468086
topk,131072,2304,36,softmax,0,float32,backward,6.588198075294494,1.1008275175094604,0.16709083499440067,19894969.535223186
topk,131072,2304,36,softmax,4,float32,backward,6.586702728271485,1.8426671969890593,0.2797556338894652,19899486.193207413
topk,128,8,8,sigmoid,0,float32,backward,0.16965311989188195,0.2525734396278858,1.4887638953462692,754480.6725722048
topk,128,256,8,sigmoid,0,float32,backward,0.16853600025177,0.25151519909501074,1.4923529614995077,759481.6526367381
topk,128,256,8,sigmoid,4,float32,backward,0.1689116793870926,0.2618044790625572,1.5499489438062093,757792.4774915306
topk,128,256,32,sigmoid,0,float32,backward,0.16876608058810233,0.2504780797660351,1.484173116382092,758446.2443753864
