kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps,checkpoint,shape
aux_loss,sparse,-,4096,512,10,sigmoid,0,float32,backward_raw,0.0066502398252487,0.0579811191558837,8.718650857635094,3784.1979629747866,434.0348093720131,trace-back-2821,512/10
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,forward,0.0615430402755737,0.1532767963409423,2.4905626315276064,442.9903995305315,177.86760064685456,trace-back-2821,512/22
aux_loss,sparse,-,4096,512,22,sigmoid,0,float32,backward_raw,0.0066342401504516,0.056469440460205,8.511817356560513,3793.324243513661,445.6538579966055,trace-back-2821,512/22
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,forward,0.1010921573638916,0.177485122680664,1.7556764768783018,471.9476687816861,268.81243497710767,trace-back-2821,896/16
aux_loss,sparse,-,4096,896,16,sigmoid,0,float32,backward_raw,0.0124505603313446,0.0600444793701171,4.8226326986227015,3537.205621913071,733.45946974632,trace-back-2821,896/16
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,forward,0.2326272010803222,0.2638553619384766,1.1342412267917532,527.3819717997617,464.96455898670047,trace-back-2821,2304/16
aux_loss,sparse,-,4096,2304,16,sigmoid,0,float32,backward_raw,0.0650758409500122,0.1382598400115967,2.124595517986476,1740.2188945508933,819.0824464320323,trace-back-2821,2304/16
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,forward,0.2172470474243164,0.2849135971069336,1.311472816247091,564.7183400397646,430.5985858370759,trace-back-2821,2304/36
aux_loss,sparse,-,4096,2304,36,sigmoid,0,float32,backward_raw,0.0651068782806396,0.1383011245727539,2.1242167989780505,1739.3893086358464,818.8379403988603,trace-back-2821,2304/36
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.0684748792648315,0.2714140892028808,3.9637030706278025,796.2913200491663,200.89580522565316,trace-back-2821,256/8
aux_loss,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.0118969595432281,0.064558081626892,5.426435333525119,4230.631180775024,779.6335754040441,trace-back-2821,256/8
aux_loss,sparse,-,16384,384,6,sigmoid,0,float32,forward,0.0649900817871093,0.4254671859741211,6.546647954188473,1258.4832293013462,192.23322196456013,trace-back-2821,384/6
aux_loss,sparse,-,16384,384,6,sigmoid,0,float32,backward_raw,0.0162031996250152,0.0916467189788818,5.656087754260173,4659.417506863489,823.7880509109867,trace-back-2821,384/6
aux_loss,sparse,-,16384,512,10,sigmoid,0,float32,forward,0.1766339111328125,0.411025276184082,2.326989611156992,617.3893976565065,265.3167829784754,trace-back-2821,512/10
aux_loss,sparse,-,16384,512,10,sigmoid,0,float32,backward_raw,0.0245792007446289,0.1227583980560302,4.994401540206944,4095.4666120295688,820.0114826690271,trace-back-2821,512/10
aux_loss,sparse,-,16384,512,22,sigmoid,0,float32,forward,0.2250806427001953,0.4136592102050781,1.8378266795517693,484.5014777448269,263.62740465983046,trace-back-2821,512/22
aux_loss,sparse,-,16384,512,22,sigmoid,0,float32,backward_raw,0.0250729608535766,0.1226111984252929,4.890176279591745,4014.814867213434,820.995939137926,trace-back-2821,512/22
aux_loss,sparse,-,16384,896,16,sigmoid,0,float32,forward,0.3811491012573242,0.5350428771972656,1.4037626625178463,500.6986278347752,356.6832493868312,trace-back-2821,896/16
aux_loss,sparse,-,16384,896,16,sigmoid,0,float32,backward_raw,0.0560505580902099,0.2195430374145507,3.916875137286049,3142.890526022595,802.3974254640812,trace-back-2821,896/16
aux_loss,sparse,-,16384,2304,16,sigmoid,0,float32,forward,0.9721868896484376,1.0397718048095703,1.069518439181558,504.77287157972194,471.9627573377753,trace-back-2821,2304/16
aux_loss,sparse,-,16384,2304,16,sigmoid,0,float32,backward_raw,0.2276422309875488,0.5667878341674805,2.48981848275104,1989.898052021712,799.2141056897619,trace-back-2821,2304/16
aux_loss,sparse,-,16384,2304,36,sigmoid,0,float32,forward,0.8886841583251953,1.1154624176025392,1.2551843162195304,552.2024483083295,439.9373392200273,trace-back-2821,2304/36
aux_loss,sparse,-,16384,2304,36,sigmoid,0,float32,backward_raw,0.2277148818969726,0.5665993499755859,2.488196402692461,1989.2631883626675,799.4799711992584,trace-back-2821,2304/36
aux_loss,sparse,-,65536,256,8,sigmoid,0,float32,forward,0.247573127746582,1.045863037109375,4.224461057744237,880.9672115273064,208.53955084100653,trace-back-2821,256/8
aux_loss,sparse,-,65536,256,8,sigmoid,0,float32,backward_raw,0.0510211181640625,0.2666281509399414,5.225839035565179,3945.9462913497546,755.0837797519334,trace-back-2821,256/8
aux_loss,sparse,-,65536,384,6,sigmoid,0,float32,forward,0.2349324798583984,1.7085075378417969,7.272334327171666,1392.5520736732,191.48625613514483,trace-back-2821,384/6
aux_loss,sparse,-,65536,384,6,sigmoid,0,float32,backward_raw,0.0699616003036499,0.3955974578857422,5.65449412490217,4316.509152010424,763.3767153458851,trace-back-2821,384/6
aux_loss,sparse,-,65536,512,10,sigmoid,0,float32,forward,0.637367057800293,2.014248352050781,3.1602642894699278,684.3899612657382,216.5609893913433,trace-back-2821,512/10
aux_loss,sparse,-,65536,512,10,sigmoid,0,float32,backward_raw,0.0863417625427246,0.5143283081054687,5.956889145631733,4663.481172286176,782.8719081848233,trace-back-2821,512/10
aux_loss,sparse,-,65536,512,22,sigmoid,0,float32,forward,0.8503788757324219,2.035014343261719,2.393067844622767,512.9567872018214,214.3511260470267,trace-back-2821,512/22
aux_loss,sparse,-,65536,512,22,sigmoid,0,float32,backward_raw,0.0871158409118652,0.5142105484008789,5.9026067247758505,4622.0432447798175,783.0511942086634,trace-back-2821,512/22
aux_loss,sparse,-,65536,896,16,sigmoid,0,float32,forward,1.4791317749023438,2.5482083129882813,1.7227730187572508,516.0887900271085,299.56865147528094,trace-back-2821,896/16
aux_loss,sparse,-,65536,896,16,sigmoid,0,float32,backward_raw,0.2016441535949707,0.8686726379394532,4.307948544267237,3494.4879850837133,811.1721737563396,trace-back-2821,896/16
aux_loss,sparse,-,65536,2304,16,sigmoid,0,float32,forward,3.986651306152344,4.213307189941406,1.0568537016114952,492.37671450491024,465.88918953884735,trace-back-2821,2304/16
aux_loss,sparse,-,65536,2304,16,sigmoid,0,float32,backward_raw,0.9017164611816406,2.151741485595703,2.3862728232508768,2009.4335703105291,842.080398658285,trace-back-2821,2304/16
aux_loss,sparse,-,65536,2304,36,sigmoid,0,float32,forward,3.617533874511719,4.555275573730468,1.2592212628127282,542.6166941601754,430.9144946839049,trace-back-2821,2304/36
aux_loss,sparse,-,65536,2304,36,sigmoid,0,float32,backward_raw,0.9020642852783204,2.151743621826172,2.385355076065648,2008.6587592157573,842.0795626489265,trace-back-2821,2304/36
aux_loss,sparse,-,262144,256,8,sigmoid,0,float32,forward,0.9605260467529296,4.106296081542968,4.275049172715673,908.268167166534,212.45794620639828,trace-back-2821,256/8
aux_loss,sparse,-,262144,256,8,sigmoid,0,float32,backward_raw,0.1901343917846679,1.021846389770508,5.374337489283764,4235.458721807836,788.0894585152474,trace-back-2821,256/8
aux_loss,sparse,-,262144,384,6,sigmoid,0,float32,forward,0.908718719482422,6.664978637695312,7.334479300141939,1440.0747117274652,196.34314213683805,trace-back-2821,384/6
aux_loss,sparse,-,262144,384,6,sigmoid,0,float32,backward_raw,0.2654451179504394,1.4889353942871093,5.609202406069884,4550.694174852125,811.2907763727127,trace-back-2821,384/6
aux_loss,sparse,-,262144,512,10,sigmoid,0,float32,forward,2.4770790100097657,7.0285546875,2.83743661752327,704.3903149432125,248.2488280418605,trace-back-2821,512/10
aux_loss,sparse,-,262144,512,10,sigmoid,0,float32,backward_raw,0.3254803085327148,1.953639068603516,6.002326461501281,4948.418364418851,824.4167317718952,trace-back-2821,512/10
aux_loss,sparse,-,262144,512,22,sigmoid,0,float32,forward,3.3484451293945314,7.119383544921875,2.126175962217188,521.0867720909919,245.08167778719485,trace-back-2821,512/22
aux_loss,sparse,-,262144,512,22,sigmoid,0,float32,backward_raw,0.3255535888671875,1.9534201049804687,6.000302782032558,4947.304502476439,824.5091426537272,trace-back-2821,512/22
aux_loss,sparse,-,262144,896,16,sigmoid,0,float32,forward,5.882408447265625,9.128529052734375,1.551835295792436,519.0821649624424,334.4956558017815,trace-back-2821,896/16
aux_loss,sparse,-,262144,896,16,sigmoid,0,float32,backward_raw,0.7714857482910156,3.3545352172851564,4.348149301158285,3653.434031987839,840.2273654712398,trace-back-2821,896/16
